ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),BookingEndDateTime,DateOfWeek,Month,Week,OccupancyRate
NBL,Circuits 8.00-9.00pm Edit,14-May-18,20:00:00,60,9,2999.0,2018-05-14,Monday,5,20,0.15
NBL,Circuits 8.00-9.00pm Edit,21-May-18,20:00:00,60,8,2999.0,2018-05-21,Monday,5,21,0.13
SBP,Ex Better Living Team,16-May-18,14:00:00,30,1,1499.0,2018-05-16,Wednesday,5,20,0.03
TSC,Fitnes Pilate-11.00-12.00,03-Apr-18,11:00:00,24,22,2999.0,2018-04-03,Tuesday,4,14,0.92
TSC,Fitnes Pilate-11.00-12.00,10-Apr-18,11:00:00,24,23,2999.0,2018-04-10,Tuesday,4,15,0.96
TSC,Fitnes Pilate-11.00-12.00,17-Apr-18,11:00:00,24,21,2999.0,2018-04-17,Tuesday,4,16,0.88
TSC,Fitnes Pilate-11.00-12.00,24-Apr-18,11:00:00,24,20,2999.0,2018-04-24,Tuesday,4,17,0.83
TSC,Fitnes Pilate-11.00-12.00,01-May-18,11:00:00,24,22,2999.0,2018-05-01,Tuesday,5,18,0.92
TSC,Fitnes Pilate-11.00-12.00,08-May-18,11:00:00,24,18,2999.0,2018-05-08,Tuesday,5,19,0.75
TSC,Fitnes Pilate-11.00-12.00,15-May-18,11:00:00,24,22,2999.0,2018-05-15,Tuesday,5,20,0.92
TSC,Fitnes Pilate-11.00-12.00,22-May-18,11:00:00,24,24,2999.0,2018-05-22,Tuesday,5,21,1.0
TSC,Fitnes Pilate-11.00-12.00,29-May-18,11:00:00,24,16,2999.0,2018-05-29,Tuesday,5,22,0.67
TSC,Fitnes Pilates2.30-3.15pm,06-Apr-18,14:30:00,24,6,2999.0,2018-04-06,Friday,4,14,0.25
TSC,Fitnes Pilates2.30-3.15pm,13-Apr-18,14:30:00,24,10,2999.0,2018-04-13,Friday,4,15,0.42
TSC,Fitnes Pilates2.30-3.15pm,20-Apr-18,14:30:00,24,10,2999.0,2018-04-20,Friday,4,16,0.42
TSC,Fitnes Pilates2.30-3.15pm,27-Apr-18,14:30:00,24,12,2999.0,2018-04-27,Friday,4,17,0.5
TSC,Fitnes Pilates2.30-3.15pm,04-May-18,14:30:00,24,1,2999.0,2018-05-04,Friday,5,18,0.04
TSC,Fitnes Pilates2.30-3.15pm,11-May-18,14:30:00,24,11,2999.0,2018-05-11,Friday,5,19,0.46
TSC,Fitnes Pilates2.30-3.15pm,18-May-18,14:30:00,24,9,2999.0,2018-05-18,Friday,5,20,0.38
TSC,Fitnes Pilates2.30-3.15pm,25-May-18,14:30:00,24,12,2999.0,2018-05-25,Friday,5,21,0.5
SBP,Fusion   6.00-7.00pm,04-Apr-18,18:00:00,40,28,999.0,2018-04-04,Wednesday,4,14,0.7
SBP,Fusion   6.00-7.00pm,11-Apr-18,18:00:00,40,29,999.0,2018-04-11,Wednesday,4,15,0.72
SBP,Fusion   6.00-7.00pm,18-Apr-18,18:00:00,40,31,999.0,2018-04-18,Wednesday,4,16,0.78
SBP,Fusion   6.00-7.00pm,25-Apr-18,18:00:00,40,31,999.0,2018-04-25,Wednesday,4,17,0.78
SBP,Fusion   6.00-7.00pm,02-May-18,18:00:00,40,31,999.0,2018-05-02,Wednesday,5,18,0.78
SBP,Fusion   6.00-7.00pm,09-May-18,18:00:00,40,32,999.0,2018-05-09,Wednesday,5,19,0.8
SBP,Fusion   6.00-7.00pm,16-May-18,18:00:00,40,29,999.0,2018-05-16,Wednesday,5,20,0.72
SBP,Fusion   6.00-7.00pm,23-May-18,18:00:00,40,19,999.0,2018-05-23,Wednesday,5,21,0.48
SBP,Fusion   6.00-7.00pm,30-May-18,18:00:00,40,25,999.0,2018-05-30,Wednesday,5,22,0.62
BRP,Fusion 5pm -6pm,05-Apr-18,17:00:00,35,31,999.0,2018-04-05,Thursday,4,14,0.89
BRP,Fusion 5pm -6pm,12-Apr-18,17:00:00,35,33,999.0,2018-04-12,Thursday,4,15,0.94
BRP,Fusion 5pm -6pm,19-Apr-18,17:00:00,35,25,999.0,2018-04-19,Thursday,4,16,0.71
BRP,Fusion 5pm -6pm,26-Apr-18,17:00:00,35,31,999.0,2018-04-26,Thursday,4,17,0.89
BRP,Fusion 5pm -6pm,03-May-18,17:00:00,35,28,999.0,2018-05-03,Thursday,5,18,0.8
BRP,Fusion 5pm -6pm,10-May-18,17:00:00,35,30,999.0,2018-05-10,Thursday,5,19,0.86
BRP,Fusion 5pm -6pm,17-May-18,17:00:00,35,30,999.0,2018-05-17,Thursday,5,20,0.86
BRP,Fusion 5pm -6pm,24-May-18,17:00:00,35,27,999.0,2018-05-24,Thursday,5,21,0.77
BRP,Fusion 5pm -6pm,31-May-18,17:00:00,35,31,999.0,2018-05-31,Thursday,5,22,0.89
NBL,Gentle Keep Fit 11-12pm,09-Apr-18,11:00:00,60,21,999.0,2018-04-09,Monday,4,15,0.35
NBL,Gentle Keep Fit 11-12pm,16-Apr-18,11:00:00,60,30,999.0,2018-04-16,Monday,4,16,0.5
NBL,Gentle Keep Fit 11-12pm,23-Apr-18,11:00:00,60,32,999.0,2018-04-23,Monday,4,17,0.53
NBL,Gentle Keep Fit 11-12pm,14-May-18,11:00:00,60,28,999.0,2018-05-14,Monday,5,20,0.47
NBL,Gentle Keep Fit 11-12pm,21-May-18,11:00:00,60,24,999.0,2018-05-21,Monday,5,21,0.4
HXP,Gentle Keep Fit 11.10-12,05-Apr-18,11:10:00,27,16,999.0,2018-04-05,Thursday,4,14,0.59
HXP,Gentle Keep Fit 11.10-12,12-Apr-18,11:10:00,27,18,999.0,2018-04-12,Thursday,4,15,0.67
HXP,Gentle Keep Fit 11.10-12,19-Apr-18,11:10:00,27,12,999.0,2018-04-19,Thursday,4,16,0.44
HXP,Gentle Keep Fit 11.10-12,26-Apr-18,11:10:00,27,19,999.0,2018-04-26,Thursday,4,17,0.7
HXP,Gentle Keep Fit 11.10-12,03-May-18,11:10:00,27,17,999.0,2018-05-03,Thursday,5,18,0.63
HXP,Gentle Keep Fit 11.10-12,10-May-18,11:10:00,27,12,999.0,2018-05-10,Thursday,5,19,0.44
HXP,Gentle Keep Fit 11.10-12,17-May-18,11:10:00,27,12,999.0,2018-05-17,Thursday,5,20,0.44
HXP,Gentle Keep Fit 11.10-12,24-May-18,11:10:00,27,14,999.0,2018-05-24,Thursday,5,21,0.52
HXP,Gentle Keep Fit 11.10-12,31-May-18,11:10:00,27,11,999.0,2018-05-31,Thursday,5,22,0.41
HXP,Gentle Keep Fit 2 -3.00pm,03-Apr-18,14:00:00,25,12,999.0,2018-04-03,Tuesday,4,14,0.48
TSC,Gentle Keep Fit 2 -3.00pm,03-Apr-18,14:00:00,30,5,999.0,2018-04-03,Tuesday,4,14,0.17
TSC,Gentle Keep Fit 2 -3.00pm,04-Apr-18,14:00:00,30,10,999.0,2018-04-04,Wednesday,4,14,0.33
TSC,Gentle Keep Fit 2 -3.00pm,10-Apr-18,14:00:00,30,6,999.0,2018-04-10,Tuesday,4,15,0.2
TSC,Gentle Keep Fit 2 -3.00pm,11-Apr-18,14:00:00,30,12,999.0,2018-04-11,Wednesday,4,15,0.4
TSC,Gentle Keep Fit 2 -3.00pm,17-Apr-18,14:00:00,30,7,999.0,2018-04-17,Tuesday,4,16,0.23
TSC,Gentle Keep Fit 2 -3.00pm,18-Apr-18,14:00:00,30,14,999.0,2018-04-18,Wednesday,4,16,0.47
TSC,Gentle Keep Fit 2 -3.00pm,24-Apr-18,14:00:00,30,7,999.0,2018-04-24,Tuesday,4,17,0.23
TSC,Gentle Keep Fit 2 -3.00pm,25-Apr-18,14:00:00,30,11,999.0,2018-04-25,Wednesday,4,17,0.37
TSC,Gentle Keep Fit 2 -3.00pm,01-May-18,14:00:00,30,12,999.0,2018-05-01,Tuesday,5,18,0.4
TSC,Gentle Keep Fit 2 -3.00pm,02-May-18,14:00:00,30,11,999.0,2018-05-02,Wednesday,5,18,0.37
TSC,Gentle Keep Fit 2 -3.00pm,08-May-18,14:00:00,30,7,999.0,2018-05-08,Tuesday,5,19,0.23
TSC,Gentle Keep Fit 2 -3.00pm,09-May-18,14:00:00,30,10,999.0,2018-05-09,Wednesday,5,19,0.33
TSC,Gentle Keep Fit 2 -3.00pm,15-May-18,14:00:00,30,10,999.0,2018-05-15,Tuesday,5,20,0.33
TSC,Gentle Keep Fit 2 -3.00pm,16-May-18,14:00:00,30,6,999.0,2018-05-16,Wednesday,5,20,0.2
TSC,Gentle Keep Fit 2 -3.00pm,22-May-18,14:00:00,30,7,999.0,2018-05-22,Tuesday,5,21,0.23
TSC,Gentle Keep Fit 2 -3.00pm,23-May-18,14:00:00,30,9,999.0,2018-05-23,Wednesday,5,21,0.3
HXP,Gentle Keep Fit 2-3pm,17-Apr-18,14:00:00,25,9,999.0,2018-04-17,Tuesday,4,16,0.36
HXP,Gentle Keep Fit 2-3pm,24-Apr-18,14:00:00,25,6,999.0,2018-04-24,Tuesday,4,17,0.24
HXP,Gentle Keep Fit 2-3pm,01-May-18,14:00:00,25,10,999.0,2018-05-01,Tuesday,5,18,0.4
HXP,Gentle Keep Fit 2-3pm,08-May-18,14:00:00,25,8,999.0,2018-05-08,Tuesday,5,19,0.32
HXP,Gentle Keep Fit 2-3pm,15-May-18,14:00:00,25,11,999.0,2018-05-15,Tuesday,5,20,0.44
HXP,Gentle Keep Fit 2-3pm,22-May-18,14:00:00,25,5,999.0,2018-05-22,Tuesday,5,21,0.2
HXP,Gentle Keep Fit 2-3pm,29-May-18,14:00:00,25,6,999.0,2018-05-29,Tuesday,5,22,0.24
NBL,Gentlekeepfit 10.30-11.30,05-Apr-18,10:30:00,60,18,999.0,2018-04-05,Thursday,4,14,0.3
NBL,Gentlekeepfit 10.30-11.30,19-Apr-18,10:30:00,60,23,999.0,2018-04-19,Thursday,4,16,0.38
NBL,Gentlekeepfit 10.30-11.30,26-Apr-18,10:30:00,60,27,999.0,2018-04-26,Thursday,4,17,0.45
NBL,Gentlekeepfit 10.30-11.30,03-May-18,10:30:00,60,14,999.0,2018-05-03,Thursday,5,18,0.23
NBL,Gentlekeepfit 10.30-11.30,10-May-18,10:30:00,60,22,999.0,2018-05-10,Thursday,5,19,0.37
NBL,Gentlekeepfit 10.30-11.30,17-May-18,10:30:00,60,20,999.0,2018-05-17,Thursday,5,20,0.33
NBL,Gentlekeepfit 10.30-11.30,24-May-18,10:30:00,60,16,999.0,2018-05-24,Thursday,5,21,0.27
NBL,Gentlekeepfit 10.30-11.30,31-May-18,10:30:00,60,13,999.0,2018-05-31,Thursday,5,22,0.22
BRP,H.I.I.T 7.00-8.00am,04-Apr-18,7:00:00,35,10,2499.0,2018-04-04,Wednesday,4,14,0.29
BRP,H.I.I.T 7.00-8.00am,11-Apr-18,7:00:00,35,13,2499.0,2018-04-11,Wednesday,4,15,0.37
BRP,H.I.I.T 7.00-8.00am,18-Apr-18,7:00:00,35,9,2499.0,2018-04-18,Wednesday,4,16,0.26
BRP,H.I.I.T 7.00-8.00am,25-Apr-18,7:00:00,35,11,2499.0,2018-04-25,Wednesday,4,17,0.31
BRP,H.I.I.T 7.00-8.00am,02-May-18,7:00:00,35,14,2499.0,2018-05-02,Wednesday,5,18,0.4
BRP,H.I.I.T 7.00-8.00am,09-May-18,7:00:00,35,12,2499.0,2018-05-09,Wednesday,5,19,0.34
BRP,H.I.I.T 7.00-8.00am,16-May-18,7:00:00,35,17,2499.0,2018-05-16,Wednesday,5,20,0.49
BRP,H.I.I.T 7.00-8.00am,23-May-18,7:00:00,35,10,2499.0,2018-05-23,Wednesday,5,21,0.29
BRP,H.I.I.T 7.00-8.00am,30-May-18,7:00:00,35,15,2499.0,2018-05-30,Wednesday,5,22,0.43
SBP,H.I.I.T 9.30-10.30am,02-Apr-18,9:30:00,35,6,2499.0,2018-04-02,Monday,4,14,0.17
SBP,H.I.I.T 9.30-10.30am,09-Apr-18,9:30:00,35,9,2499.0,2018-04-09,Monday,4,15,0.26
SBP,H.I.I.T 9.30-10.30am,16-Apr-18,9:30:00,35,16,2499.0,2018-04-16,Monday,4,16,0.46
SBP,H.I.I.T 9.30-10.30am,23-Apr-18,9:30:00,35,16,2499.0,2018-04-23,Monday,4,17,0.46
SBP,H.I.I.T 9.30-10.30am,30-Apr-18,9:30:00,35,16,2499.0,2018-04-30,Monday,4,18,0.46
SBP,H.I.I.T 9.30-10.30am,07-May-18,9:30:00,35,8,2499.0,2018-05-07,Monday,5,19,0.23
SBP,H.I.I.T 9.30-10.30am,14-May-18,9:30:00,35,12,2499.0,2018-05-14,Monday,5,20,0.34
SBP,H.I.I.T 9.30-10.30am,21-May-18,9:30:00,35,13,2499.0,2018-05-21,Monday,5,21,0.37
SBP,H.I.I.T 9.30-10.30am,28-May-18,9:30:00,35,13,2499.0,2018-05-28,Monday,5,22,0.37
SBP,H.I.I.T.  5.00-6.00pm,06-Apr-18,17:00:00,30,14,2499.0,2018-04-06,Friday,4,14,0.47
SBP,H.I.I.T.  5.00-6.00pm,13-Apr-18,17:00:00,30,16,2499.0,2018-04-13,Friday,4,15,0.53
SBP,H.I.I.T.  5.00-6.00pm,20-Apr-18,17:00:00,30,14,2499.0,2018-04-20,Friday,4,16,0.47
SBP,H.I.I.T.  5.00-6.00pm,27-Apr-18,17:00:00,30,12,2499.0,2018-04-27,Friday,4,17,0.4
SBP,H.I.I.T.  5.00-6.00pm,04-May-18,17:00:00,30,13,2499.0,2018-05-04,Friday,5,18,0.43
SBP,H.I.I.T.  5.00-6.00pm,11-May-18,17:00:00,30,13,2499.0,2018-05-11,Friday,5,19,0.43
SBP,H.I.I.T.  5.00-6.00pm,18-May-18,17:00:00,30,6,2499.0,2018-05-18,Friday,5,20,0.2
SBP,H.I.I.T.  5.00-6.00pm,25-May-18,17:00:00,30,11,2499.0,2018-05-25,Friday,5,21,0.37
HXP,H.I.I.T. 6.25-7.25pm,04-Apr-18,18:25:00,25,20,2499.0,2018-04-04,Wednesday,4,14,0.8
HXP,H.I.I.T. 6.25-7.25pm,11-Apr-18,18:25:00,25,20,2499.0,2018-04-11,Wednesday,4,15,0.8
HXP,H.I.I.T. 6.25-7.25pm,18-Apr-18,18:25:00,25,17,2499.0,2018-04-18,Wednesday,4,16,0.68
HXP,H.I.I.T. 6.25-7.25pm,25-Apr-18,18:25:00,25,20,2499.0,2018-04-25,Wednesday,4,17,0.8
HXP,H.I.I.T. 6.25-7.25pm,02-May-18,18:25:00,25,17,2499.0,2018-05-02,Wednesday,5,18,0.68
HXP,H.I.I.T. 6.25-7.25pm,09-May-18,18:25:00,25,15,2499.0,2018-05-09,Wednesday,5,19,0.6
HXP,H.I.I.T. 6.25-7.25pm,16-May-18,18:25:00,25,17,2499.0,2018-05-16,Wednesday,5,20,0.68
HXP,H.I.I.T. 6.25-7.25pm,23-May-18,18:25:00,25,14,2499.0,2018-05-23,Wednesday,5,21,0.56
BRP,H.I.T.T 6pm - 6.45pm,06-Apr-18,18:00:00,35,8,2499.0,2018-04-06,Friday,4,14,0.23
BRP,H.I.T.T 6pm - 6.45pm,13-Apr-18,18:00:00,35,9,2499.0,2018-04-13,Friday,4,15,0.26
BRP,H.I.T.T 6pm - 6.45pm,20-Apr-18,18:00:00,35,11,2499.0,2018-04-20,Friday,4,16,0.31
BRP,H.I.T.T 6pm - 6.45pm,27-Apr-18,18:00:00,35,12,2499.0,2018-04-27,Friday,4,17,0.34
BRP,H.I.T.T 6pm - 6.45pm,04-May-18,18:00:00,35,10,2499.0,2018-05-04,Friday,5,18,0.29
BRP,H.I.T.T 6pm - 6.45pm,11-May-18,18:00:00,35,12,2499.0,2018-05-11,Friday,5,19,0.34
BRP,H.I.T.T 6pm - 6.45pm,18-May-18,18:00:00,35,12,2499.0,2018-05-18,Friday,5,20,0.34
BRP,H.I.T.T 6pm - 6.45pm,25-May-18,18:00:00,35,11,2499.0,2018-05-25,Friday,5,21,0.31
SBP,Hatton A B C 6-7.00pm,03-Apr-18,18:00:00,30,17,1999.0,2018-04-03,Tuesday,4,14,0.57
SBP,Hatton A B C 6-7.00pm,10-Apr-18,18:00:00,30,15,1999.0,2018-04-10,Tuesday,4,15,0.5
SBP,Hatton A B C 6-7.00pm,17-Apr-18,18:00:00,30,21,1999.0,2018-04-17,Tuesday,4,16,0.7
SBP,Hatton A B C 6-7.00pm,24-Apr-18,18:00:00,30,21,1999.0,2018-04-24,Tuesday,4,17,0.7
SBP,Hatton A B C 6-7.00pm,01-May-18,18:00:00,30,18,1999.0,2018-05-01,Tuesday,5,18,0.6
SBP,Hatton A B C 6-7.00pm,08-May-18,18:00:00,30,17,1999.0,2018-05-08,Tuesday,5,19,0.57
SBP,Hatton A B C 6-7.00pm,15-May-18,18:00:00,30,22,1999.0,2018-05-15,Tuesday,5,20,0.73
SBP,Hatton A B C 6-7.00pm,22-May-18,18:00:00,30,19,1999.0,2018-05-22,Tuesday,5,21,0.63
SBP,Hatton A B C 6-7.00pm,29-May-18,18:00:00,30,12,1999.0,2018-05-29,Tuesday,5,22,0.4
SBP,Hatton A B C 7-8am,05-Apr-18,7:30:00,20,7,1999.0,2018-04-05,Thursday,4,14,0.35
SBP,Hatton A B C 7-8am,12-Apr-18,7:30:00,20,7,1999.0,2018-04-12,Thursday,4,15,0.35
SBP,Hatton A B C 7-8am,19-Apr-18,7:30:00,20,8,1999.0,2018-04-19,Thursday,4,16,0.4
SBP,Hatton A B C 7-8am,26-Apr-18,7:30:00,20,7,1999.0,2018-04-26,Thursday,4,17,0.35
SBP,Hatton A B C 7-8am,03-May-18,7:30:00,20,7,1999.0,2018-05-03,Thursday,5,18,0.35
SBP,Hatton A B C 7-8am,10-May-18,7:30:00,20,9,1999.0,2018-05-10,Thursday,5,19,0.45
SBP,Hatton A B C 7-8am,17-May-18,7:30:00,20,8,1999.0,2018-05-17,Thursday,5,20,0.4
SBP,Hatton A B C 7-8am,24-May-18,7:30:00,20,7,1999.0,2018-05-24,Thursday,5,21,0.35
SBP,Hatton A B C 7-8am,31-May-18,7:30:00,20,7,1999.0,2018-05-31,Thursday,5,22,0.35
BRP,Hatton Abc Box  10-11am,01-Apr-18,10:00:00,20,15,1999.0,2018-04-01,Sunday,4,13,0.75
BRP,Hatton Abc Box  10-11am,08-Apr-18,10:00:00,20,22,1999.0,2018-04-08,Sunday,4,14,1.1
BRP,Hatton Abc Box  10-11am,15-Apr-18,10:00:00,20,16,1999.0,2018-04-15,Sunday,4,15,0.8
BRP,Hatton Abc Box  10-11am,22-Apr-18,10:00:00,20,18,1999.0,2018-04-22,Sunday,4,16,0.9
BRP,Hatton Abc Box  10-11am,29-Apr-18,10:00:00,20,14,1999.0,2018-04-29,Sunday,4,17,0.7
BRP,Hatton Abc Box  10-11am,06-May-18,10:00:00,20,9,1999.0,2018-05-06,Sunday,5,18,0.45
BRP,Hatton Abc Box  10-11am,13-May-18,10:00:00,20,15,1999.0,2018-05-13,Sunday,5,19,0.75
BRP,Hatton Abc Box  10-11am,20-May-18,10:00:00,20,18,1999.0,2018-05-20,Sunday,5,20,0.9
BRP,Hatton Abc Box  10-11am,27-May-18,10:00:00,20,10,1999.0,2018-05-27,Sunday,5,21,0.5
SBP,Hiit Circuit 9.30 - 10.30,07-Apr-18,9:30:00,25,22,2499.0,2018-04-07,Saturday,4,14,0.88
SBP,Hiit Circuit 9.30 - 10.30,14-Apr-18,9:30:00,25,20,2499.0,2018-04-14,Saturday,4,15,0.8
SBP,Hiit Circuit 9.30 - 10.30,21-Apr-18,9:30:00,25,18,2499.0,2018-04-21,Saturday,4,16,0.72
SBP,Hiit Circuit 9.30 - 10.30,28-Apr-18,9:30:00,25,19,2499.0,2018-04-28,Saturday,4,17,0.76
SBP,Hiit Circuit 9.30 - 10.30,05-May-18,9:30:00,25,14,2499.0,2018-05-05,Saturday,5,18,0.56
SBP,Hiit Circuit 9.30 - 10.30,12-May-18,9:30:00,25,17,2499.0,2018-05-12,Saturday,5,19,0.68
SBP,Hiit Circuit 9.30 - 10.30,19-May-18,9:30:00,25,18,2499.0,2018-05-19,Saturday,5,20,0.72
SBP,Hiit Circuit 9.30 - 10.30,26-May-18,9:30:00,25,16,2499.0,2018-05-26,Saturday,5,21,0.64
SBP,Insanity 5:00-6:00pm,05-Apr-18,17:00:00,35,11,3999.0,2018-04-05,Thursday,4,14,0.31
SBP,Insanity 5:00-6:00pm,12-Apr-18,17:00:00,35,5,3999.0,2018-04-12,Thursday,4,15,0.14
SBP,Insanity 5:00-6:00pm,19-Apr-18,17:00:00,35,7,3999.0,2018-04-19,Thursday,4,16,0.2
SBP,Insanity 5:00-6:00pm,26-Apr-18,17:00:00,35,9,3999.0,2018-04-26,Thursday,4,17,0.26
SBP,Insanity 5:00-6:00pm,03-May-18,17:00:00,35,9,3999.0,2018-05-03,Thursday,5,18,0.26
SBP,Insanity 5:00-6:00pm,10-May-18,17:00:00,35,9,3999.0,2018-05-10,Thursday,5,19,0.26
SBP,Insanity 5:00-6:00pm,17-May-18,17:00:00,35,13,3999.0,2018-05-17,Thursday,5,20,0.37
SBP,Insanity 5:00-6:00pm,24-May-18,17:00:00,35,8,3999.0,2018-05-24,Thursday,5,21,0.23
SBP,Insanity 5:00-6:00pm,31-May-18,17:00:00,35,10,3999.0,2018-05-31,Thursday,5,22,0.29
HXP,Jnr Gym Appoint 11-12,07-Apr-18,11:00:00,10,4,2999.0,2018-04-07,Saturday,4,14,0.4
HXP,Jnr Gym Appoint 11-12,14-Apr-18,11:00:00,10,4,2999.0,2018-04-14,Saturday,4,15,0.4
HXP,Jnr Gym Appoint 11-12,21-Apr-18,11:00:00,10,4,2999.0,2018-04-21,Saturday,4,16,0.4
HXP,Jnr Gym Appoint 11-12,28-Apr-18,11:00:00,10,7,2999.0,2018-04-28,Saturday,4,17,0.7
HXP,Jnr Gym Appoint 11-12,05-May-18,11:00:00,10,6,2999.0,2018-05-05,Saturday,5,18,0.6
HXP,Jnr Gym Appoint 11-12,12-May-18,11:00:00,10,7,2999.0,2018-05-12,Saturday,5,19,0.7
HXP,Jnr Gym Appoint 11-12,19-May-18,11:00:00,10,2,2999.0,2018-05-19,Saturday,5,20,0.2
HXP,Jnr Gym Appoint 11-12,26-May-18,11:00:00,10,3,2999.0,2018-05-26,Saturday,5,21,0.3
HXP,Jnr Gym Appoint 4-5pm,05-Apr-18,16:00:00,10,1,2999.0,2018-04-05,Thursday,4,14,0.1
HXP,Jnr Gym Appoint 4-5pm,06-Apr-18,16:00:00,10,1,2999.0,2018-04-06,Friday,4,14,0.1
HXP,Jnr Gym Appoint 4-5pm,09-Apr-18,16:00:00,10,2,2999.0,2018-04-09,Monday,4,15,0.2
HXP,Jnr Gym Appoint 4-5pm,11-Apr-18,16:00:00,10,1,2999.0,2018-04-11,Wednesday,4,15,0.1
HXP,Jnr Gym Appoint 4-5pm,12-Apr-18,16:00:00,10,4,2999.0,2018-04-12,Thursday,4,15,0.4
HXP,Jnr Gym Appoint 4-5pm,13-Apr-18,16:00:00,10,1,2999.0,2018-04-13,Friday,4,15,0.1
HXP,Jnr Gym Appoint 4-5pm,16-Apr-18,16:00:00,10,1,2999.0,2018-04-16,Monday,4,16,0.1
HXP,Jnr Gym Appoint 4-5pm,17-Apr-18,16:00:00,10,1,2999.0,2018-04-17,Tuesday,4,16,0.1
HXP,Jnr Gym Appoint 4-5pm,20-Apr-18,16:00:00,10,2,2999.0,2018-04-20,Friday,4,16,0.2
HXP,Jnr Gym Appoint 4-5pm,23-Apr-18,16:00:00,10,3,2999.0,2018-04-23,Monday,4,17,0.3
HXP,Jnr Gym Appoint 4-5pm,24-Apr-18,16:00:00,10,4,2999.0,2018-04-24,Tuesday,4,17,0.4
HXP,Jnr Gym Appoint 4-5pm,30-Apr-18,16:00:00,10,1,2999.0,2018-04-30,Monday,4,18,0.1
HXP,Jnr Gym Appoint 4-5pm,01-May-18,16:00:00,10,3,2999.0,2018-05-01,Tuesday,5,18,0.3
HXP,Jnr Gym Appoint 4-5pm,02-May-18,16:00:00,10,2,2999.0,2018-05-02,Wednesday,5,18,0.2
